DT,TICKERS,WGT,PX,DIVIDEND,LEVERAGE,PRICEMO,RETURNVOL,MCAP,EY,RtnM,GICS
10/31/2017,857 HK,1.204802,5.09,1.1444,0.2589,-23.26,19.909,1683432.16,NA,0.028282828,10102010
10/31/2017,883 HK,2.127744,10.62,4.049,0.3283,-6.09,20.28,474155.9826,NA,0.053571429,10102020
10/31/2017,939 HK,8.447448,6.96,4.5682,NA,-5.47,21.141,1754149.429,NA,0.074074074,40101010
10/31/2017,941 HK,5.399238,78.35,3.6579,0.0055,-19.86,15.405,1604254.085,NA,-0.010107391,50102010
10/31/2017,992 HK,0.366143,4.52,5.8628,0.3001,-24.78,19.527,50211.1206,NA,0.048723898,45202030
10/31/2018,1 HK,2.602351,78.95,3.7239,0.5274,4.64,17.159,304450.1875,12.213,-0.124722838,20105010
10/31/2018,101 HK,0.350819,14.2,5.2817,0.3196,-6.79,20.698,63867.6051,14.0468,-0.071895425,60102010
10/31/2018,1038 HK,0.463491,57.3,4.171,0.1664,NA,14.541,151883.7372,7.3042,-0.075806452,55101010
10/31/2018,1044 HK,0.548638,62.1,4.1084,0.27,NA,27.864,74896.8176,5.8362,-0.139889197,30302010
10/31/2018,1088 HK,0.736767,17.76,6.0671,0.169,8.77,36.141,431861.4722,14.831,-0.006711409,10102050
10/31/2018,1093 HK,0.819282,16.54,0.9069,0.0097,-8.32,44.283,103182.1172,3.2321,-0.004813478,35202010
10/31/2018,11 HK,1.713857,183.6,3.8126,NA,23.53,19.773,351014.3263,6.395,-0.136406397,40101010
10/31/2018,1109 HK,0.900168,26.6,3.7481,0.4845,5,38.121,184362.9928,14.6851,-0.02919708,60102030
10/31/2018,1113 HK,1.608102,50.9,3.4381,0.2889,-3.3,19.553,187994.0855,21.4948,-0.133617021,60102030
10/31/2018,1177 HK,0.596457,7.03,0.8535,0.0464,-26.55,53.652,88843.6742,3.2096,-0.036986301,35202010
10/31/2018,12 HK,0.588276,36.5,4.4334,0.3627,-3.13,17.609,160646.0233,19.5012,-0.072426938,60102010
10/31/2018,1299 HK,8.74865,59.35,1.7452,0.0769,NA,28,716773.7354,5.3419,-0.1509299,40301020
10/31/2018,1398 HK,4.772813,5.3,5.3641,NA,NA,25.624,2166342.882,17.4275,-0.073426573,40101010
10/31/2018,151 HK,0.382944,5.6,1.9314,0.1641,3.9,35.102,69716.008,5.1628,-0.150227618,30202030
10/31/2018,16 HK,1.621612,101.9,4.5633,0.2478,-0.42,17.69,295220.53,16.9192,-0.106140351,60102010
10/31/2018,17 HK,0.742941,9.94,4.829,0.6463,5.55,21.092,101498.5087,23.5711,-0.06928839,60102010
10/31/2018,175 HK,0.986352,15,1.9333,0.033,-24.09,47.57,134682.0081,10.8323,-0.038461538,25102010
10/31/2018,19 HK,0.494376,81.35,2.8273,0.33,26.15,19.275,111269.7075,22.4481,-0.051311953,60102010
10/31/2018,1928 HK,0.914323,30.9,6.4401,0.1365,-10.28,32.692,249685.9943,5.9809,-0.128349788,25301010
10/31/2018,1997 HK,0.719736,48.55,2.1627,0.2209,5.19,28.015,147408.8367,15.2564,-0.038613861,60102020
10/31/2018,2 HK,2.033063,87.9,3.3788,0.2008,28.51,15.85,222075.0051,7.1002,-0.04091653,55101010
10/31/2018,2007 HK,0.777388,8.39,6.1689,0.9816,NA,51.691,181786.8275,19.8937,-0.149949341,60102030
10/31/2018,2018 HK,0.533854,59.65,3.5205,0.0882,NA,48.72,72892.3,7.6824,-0.266297663,45203020
10/31/2018,2313 HK,0.794513,86.6,1.8476,0.0197,NA,35.035,130179.0596,3.5823,-0.137450199,25203010
10/31/2018,2318 HK,5.035197,73.85,2.6267,0.6177,9.71,31.032,1324846.028,8.763,-0.071069182,40301020
10/31/2018,2319 HK,0.775191,23.1,NA,0.1812,2.18,39.925,90725.357,3.0957,-0.113243762,30202030
10/31/2018,2382 HK,0.591859,68,1.1879,0.0895,-35.4,63.555,74585.7796,4.4146,-0.246954596,45203015
10/31/2018,2388 HK,1.323471,29.3,4.4471,NA,2.43,21.665,309782.4618,10.1302,-0.212365591,40101010
10/31/2018,2628 HK,1.418771,15.62,3.1349,0.1954,NA,24.697,628171.4527,9.1973,-0.121484814,40301020
10/31/2018,267 HK,0.83517,11.76,3.4014,1.3297,19.84,20.543,342101.4885,12.3314,0.008576329,20105010
10/31/2018,27 HK,1.229661,42.4,NA,0.048,-24.33,37.713,183196.994,7.1641,-0.146022155,25301010
10/31/2018,288 HK,0.590073,5.49,4.918,0.2494,-17.06,37.301,80568.4078,10.3365,-0.003629764,30202030
10/31/2018,3 HK,1.685815,14.96,2.1998,0.1498,19.51,12.15,230180.7105,3.7095,-0.037323037,55102010
10/31/2018,3328 HK,0.628235,5.88,5.7388,NA,NA,21.254,470607.9905,18.2865,0.001703578,40101010
10/31/2018,386 HK,1.980687,6.36,10.6214,0.232,6.86,29.025,840081.0896,10.6485,-0.18877551,10102010
10/31/2018,388 HK,3.007178,208,3.1202,0.0445,-4.47,27.97,260131.4685,3.6316,-0.071428571,40203040
10/31/2018,3988 HK,3.238782,3.34,6.2213,NA,-6.67,21.897,1160669.28,19.7865,-0.040229885,40101010
10/31/2018,5 HK,10.295211,64.4,6.206,NA,0.99,16.244,1283357.351,6.6394,-0.069364162,40101010
10/31/2018,6 HK,0.886477,52.35,5.3486,0.033,6.49,18.46,111728.5976,7.5309,-0.039449541,55101010
10/31/2018,66 HK,0.707789,38,2.9474,0.1822,6.52,14.845,233262.2244,7.209,-0.077669903,20304010
10/31/2018,688 HK,1.14913,24.55,3.4623,0.5751,4.68,31.674,268974.7477,15.7411,0.002040816,60102030
10/31/2018,700 HK,8.875765,266.977,0.3296,0.0749,-15.88,34.723,2542311.684,3.8058,-0.173885733,50203010
10/31/2018,762 HK,0.608049,8.14,0.7871,NA,-0.73,25.958,249068.7322,2.7995,-0.117136659,50101020
10/31/2018,823 HK,1.79433,69.5,3.594,0.1315,26.13,19.807,146783.0794,29.6348,-0.097988319,60101070
10/31/2018,83 HK,0.446121,12.3,4.3089,0.038,12.16,24.986,81217.6503,17.8669,-0.083457526,60102030
10/31/2018,836 HK,0.323656,13.78,6.3498,0.6316,7.91,25.1,66287.9147,8.7073,-0.00433526,55105010
10/31/2018,857 HK,1.478296,5.74,1.8582,0.225,25.25,29.93,1633704.895,5.8205,-0.094637224,10102010
10/31/2018,883 HK,2.934212,13.46,4.4577,0.2545,34.93,31.818,600954.7575,6.3368,-0.131612903,10102020
10/31/2018,939 HK,8.214069,6.22,5.5475,NA,-8.39,26.666,1572504.976,18.5593,-0.090643275,40101010
10/31/2018,941 HK,5.49603,73.3,4.6494,0,22.83,17.698,1500852.896,8.788,-0.049902787,50102010
11/28/2014,101 HK,0.665913,23.3,3.2189,0.336,-6.13,23.341,104507.4399,NA,-0.037190083,60102010
11/28/2014,1044 HK,0.852451,81.265,2.2765,0.2195,-4.61,22.695,102909.5396,3.6333,0.028137296,30302010
11/28/2014,1088 HK,0.955007,22.05,5.1462,0.2503,-4.89,25.479,407866.3981,11.9804,0.009153318,10102050
11/28/2014,11 HK,1.259142,129.2,4.257,NA,-2.06,11.085,247010.0863,6.7525,-0.01674277,40101010
11/28/2014,1109 HK,0.509781,19.6,2.2908,0.4445,NA,34.727,114291.8875,12.9892,0.062906725,60102030
11/28/2014,1199 HK,0.236976,10.54,2.9032,0.3865,NA,21.331,30992.2138,7.4721,0.033333333,20305030
11/28/2014,12 HK,0.695892,35.517,1.9476,0.2166,11.42,22.506,156017.6338,11.462,-0.006684193,60102010
11/28/2014,1249772D HK,2.520145,142.3,2.4863,NA,-0.47,21.043,329590.1808,NA,0.034156977,60102030
11/28/2014,1299 HK,6.876845,44.8,0.996,0.0794,NA,19.818,539621.25,3.5362,0.03583815,40301020
11/28/2014,13 HK,2.64052,97.2,2.428,0.364,-7.93,20.553,414399.6229,11.3781,-0.011190234,20105010
11/28/2014,135 HK,0.345242,8.39,2.7414,0.2792,-28.22,23.231,67727.3532,NA,-0.18385214,10102040
11/28/2014,1398 HK,4.945323,5.26,6.2023,NA,-0.67,20.461,1806798.444,19.1373,0.025341131,40101010
11/28/2014,144 HK,0.387857,26.55,2.9002,0.2906,2.62,24.547,68007.2157,NA,0.083673469,20305030
11/28/2014,151 HK,0.941573,10.18,2.6499,0.0812,-14.5,26.247,134335.5484,NA,-0.037807183,30202030
11/28/2014,16 HK,1.835581,113.4,2.9541,0.215,7.85,15.782,320081.9328,10.9901,-0.019031142,60102010
11/28/2014,17 HK,0.613524,9.26,4.4596,0.6681,6.53,27.005,80238.0356,14.4286,-0.049281314,60102010
11/28/2014,1880 HK,0.520816,8.81,3.8649,0.0411,12.8,33.559,74305.5962,7.7669,-0.10739615,25203020
11/28/2014,19 HK,0.861155,106.6,3.3771,0.2733,7.66,16.061,154761.7434,8.2098,0.048180924,60102010
11/28/2014,1928 HK,1.432524,46.45,3.7244,0.0639,-22.69,36.502,374697.3622,5.4762,-0.038302277,25301010
11/28/2014,2 HK,1.628749,67.45,3.8547,0.3054,1.06,12.669,170409.0986,5.2892,0.010486891,55101010
11/28/2014,23 HK,0.583204,32.5,3.4154,NA,-5.19,16.739,76272.7234,9.141,0.00308642,40101010
11/28/2014,2318 HK,1.686428,32.525,1.3461,0.9154,1.07,26.232,503514.8057,8.9503,0.026835043,40301020
11/28/2014,2319 HK,0.549448,15.725,0.7919,0.2033,-22.11,28.203,61592.6329,4.086,-0.081751825,30202030
11/28/2014,2388 HK,1.292135,27.4,3.6861,NA,12.07,17.236,289694.1795,7.9679,0.062015504,40101010
11/28/2014,2628 HK,2.555644,26.95,1.3801,0.1918,10.54,27.594,794717.1781,4.4651,0.161637931,40301020
11/28/2014,267 HK,0.858152,13.52,1.9601,NA,-6.61,27.749,336692.9434,NA,-0.004418262,20105010
11/28/2014,27 HK,1.574954,52.95,NA,0.0026,-17.12,39.528,224700.9779,5.0842,0,25301010
11/28/2014,291 HK,0.249637,14.831,1.5451,0.438,-27.64,26.657,39177.6934,NA,-0.122529878,30201010
11/28/2014,293 HK,0.256878,17.08,1.5222,0.5671,-0.64,21.565,67190.0555,NA,0.174690509,20302010
11/28/2014,3 HK,1.477359,12.554,1.7905,0.1429,5.37,15.603,193212.2113,3.5991,0.015449325,55102010
11/28/2014,322 HK,0.460897,18.44,1.5348,0.1434,-18.3,22.766,103332.2136,NA,-0.043568465,30202030
11/28/2014,3328 HK,0.717243,6.43,5.0422,NA,11.2,22.835,489759.2243,17.0139,0.106712565,40101010
11/28/2014,386 HK,2.064633,6.35,4.7249,0.3433,-12.4,28.204,783205.5959,NA,-0.055059524,10102010
11/28/2014,388 HK,2.388445,168.9,2.1018,NA,17.25,24.829,197283.7563,NA,-0.017452007,40203040
11/28/2014,3988 HK,4.04954,4,6.099,NA,1.57,19.567,1158173.523,18.9461,0.078167116,40101010
11/28/2014,4 HK,1.080267,21.013,8.3282,0.3366,-1.3,23.841,169535.6303,37.4309,-0.02355948,60102010
11/28/2014,494 HK,0.642884,8.62,5.4524,0.1359,-5.59,30.356,72066.6345,NA,-0.087830688,25203010
11/28/2014,5 HK,13.422723,77.05,4.934,NA,-7.95,12.517,1478664.594,8.1783,-0.022828155,40101010
11/28/2014,6 HK,1.30914,74.05,3.4706,0.108,3.82,17.617,158042.0803,39.8183,-0.010688043,55101010
11/28/2014,66 HK,0.578016,31.15,2.9535,0.1632,2.43,14.624,181426.1328,8.1681,-0.014240506,20304010
11/28/2014,688 HK,1.213555,23.022,2.1284,0.3975,8.81,32.43,190453.6312,NA,0.035580946,60102030
11/28/2014,700 HK,8.881544,123.989,0.1936,0.0379,12.44,33.695,1161547.961,NA,0.003236534,50203010
11/28/2014,762 HK,0.899021,11.8,1.6839,0.3861,-8.41,27.798,282182.4113,NA,0.012006861,50101020
11/28/2014,83 HK,0.487573,12.72,3.9308,0.1131,2.91,22.641,76519.0046,11.7441,-0.007800312,60102030
11/28/2014,836 HK,0.552597,22.6,3.3186,0.4513,3.43,30.642,108404.7292,NA,0.002217295,55105010
11/28/2014,857 HK,2.261288,8.41,4.8397,0.2539,-7.05,22.702,1847692.069,NA,-0.133882595,10102010
11/28/2014,883 HK,2.580892,11.34,5.0265,0.3125,-15.26,26.593,506302.1627,NA,-0.068965517,10102020
11/28/2014,939 HK,6.305379,5.88,6.367,NA,-1.33,19.34,1470583.052,NA,0.017301038,40101010
11/28/2014,941 HK,7.448372,95.55,3.3019,0.0046,19.77,22.338,1948229.415,NA,-0.00984456,50102010
11/28/2014,992 HK,0.847136,10.88,2.2059,0.1689,13.06,36.058,120862.1588,NA,-0.047285464,45202030
11/29/2013,101 HK,0.765208,26.05,2.8407,0.2747,-13.94,24.357,116673.3582,6.4648,0.019569472,60102010
11/29/2013,1044 HK,1.025745,94.463,1.9055,0.166,7.55,25.897,120306.2916,3.3091,0.02896388,30302010
11/29/2013,1088 HK,1.172442,26.3,4.6053,0.1798,-8.05,32.699,444202.4619,11.1935,0.11440678,10102050
11/29/2013,11 HK,1.268938,126.5,4.1897,NA,-3.1,15.165,241848.1108,11.8018,-0.019379845,40101010
11/29/2013,1109 HK,0.571504,21.35,1.6206,0.34,NA,35.849,124483.9271,9.3294,-0.048997773,60102030
11/29/2013,1199 HK,0.265876,11.6,3.181,0.4766,NA,29.28,33782.3974,6.6764,0.026548673,20305030
11/29/2013,12 HK,0.64221,28.159,2.189,0.2598,-12.73,22.249,122399.4729,15.1141,-0.013038449,60102010
11/29/2013,1249772D HK,2.234852,122.6,2.6183,NA,4.16,19.653,283961.744,NA,0.011551155,60102030
11/29/2013,1299 HK,6.208706,39.3,0.9822,0.0712,8.68,21.557,473329.2,5.7474,-0.001270648,40301020
11/29/2013,13 HK,2.757007,98.6,2.1602,0.3666,11.58,18.522,420368.3417,6.7111,0.020703934,20105010
11/29/2013,135 HK,0.606619,14.34,1.6039,0.2281,-12.93,31.431,115616.11,5.9451,0.130914826,10102040
11/29/2013,1398 HK,5.073094,5.57,5.4365,NA,-3.2,24.187,1758815.132,16.817,0.025782689,40101010
11/29/2013,144 HK,0.476885,28.8,2.4306,0.2594,9.7,31.097,72764.3813,5.5528,0.047272727,20305030
11/29/2013,151 HK,1.095208,11.48,2.142,0.0624,-6.69,31.261,151808.5267,3.303,-0.036912752,30202030
11/29/2013,16 HK,1.743879,99.55,3.3651,0.2033,-9,18.149,265894.2671,15.3617,-0.020177165,60102010
11/29/2013,17 HK,0.522593,9.903,3.9924,0.619,-21.96,25.737,66400.9712,21.7116,-0.020474777,60102010
11/29/2013,1880 HK,0.58049,9.54,2.1234,NA,-22.11,40.924,80462.5866,NA,-0.12797075,25203020
11/29/2013,1898 HK,0.280111,5.2,5.1003,0.4541,-12.35,37.634,84003.6975,12.6273,0.092436975,10102050
11/29/2013,19 HK,0.779531,93.75,3.7333,0.249,-10.58,16.034,137494.0462,11.0559,0.046901173,60102010
11/29/2013,1928 HK,1.860822,58.65,2.2677,0.0519,35.45,32.351,472874.4454,2.8491,0.064428312,25301010
11/29/2013,2 HK,1.579521,63.55,4.0441,0.3685,-10.42,10.959,160555.9409,5.5751,0.018429487,55101010
11/29/2013,23 HK,0.620591,34.45,3.0769,NA,7.36,18.639,78852.6269,8.5678,0.026825633,40101010
11/29/2013,2318 HK,1.929286,36.15,0.8749,0.8672,7.36,26.591,479385.167,6.0706,0.184275184,40301020
11/29/2013,2388 HK,1.271734,26.2,4.7252,NA,-8.02,16.594,277006.8432,7.5589,0.035573123,40101010
11/29/2013,2628 HK,2.440166,25,0.7087,0.2283,4.08,27.998,602537.1124,3.1578,0.213592233,40301020
11/29/2013,267 HK,0.240835,11.18,3.5778,NA,11.25,31.92,40800.7849,NA,0.012681159,20105010
11/29/2013,27 HK,1.847204,60.7,NA,0.0421,49.11,34.531,256043.8034,3.3628,0.049265341,25301010
11/29/2013,291 HK,0.431007,25.07,1.0238,0.2404,4.36,28.577,65716.8284,4.2418,-0.003616708,30201010
11/29/2013,293 HK,0.254185,16.42,0.8526,0.5846,6.9,23.866,64593.7185,2.8091,0.067620286,20302010
11/29/2013,3 HK,1.375334,11.35,1.8003,0.1562,-14.96,17.301,174750.784,3.7861,0.008799218,55102010
11/29/2013,322 HK,0.590854,23,1.0869,0.0855,8.97,28.68,128698.8359,2.433,0.050228311,30202030
11/29/2013,3328 HK,0.66477,5.79,5.2381,NA,-9.52,25.113,409478.3215,18.4693,0.021164021,40101010
11/29/2013,386 HK,2.228851,6.66,4.6367,0.3559,0.02,24.841,723693.8616,9.825,0.052132701,10102010
11/29/2013,388 HK,1.969863,136.1,2.41,0.0459,-3.1,20.407,158079.203,2.8304,0.0888,40203040
11/29/2013,3988 HK,3.907641,3.75,5.9062,NA,-4.14,24.057,1012664.504,18.8002,0.033057851,40101010
11/29/2013,4 HK,1.280788,24.205,7.0233,0.3171,-13.3,28.914,195285.2623,55.7195,-0.013007666,60102010
11/29/2013,494 HK,0.810638,8.667,3.5767,0.1054,-1.32,32.316,88285.8075,4.8145,-0.036464703,25203010
11/29/2013,5 HK,14.594253,86.6,4.3004,NA,-3.09,15.649,1623622.468,7.8153,0.013458163,40101010
11/29/2013,6 HK,1.146409,63,3.9365,0.169,-17.7,18.457,134458.4883,7.5687,-0.024767802,55101010
11/29/2013,66 HK,0.573259,30.15,2.6202,0.1773,-7.54,17.367,174812.5854,7.8644,0.003327787,20304010
11/29/2013,688 HK,1.291772,23.812,1.7638,0.3132,-1.46,29.413,196960.0507,10.9813,0.00413258,60102030
11/29/2013,700 HK,6.56251,89.672,0.223,0.024,42.25,28.451,833836.4733,2.3291,0.059539423,50203010
11/29/2013,762 HK,0.961674,12.34,1.2307,0.3892,5.79,27.71,293257.9791,4.3673,0.008169935,50101020
11/29/2013,83 HK,0.414277,10.62,4.7081,0.1648,-14.33,25.972,63165.8932,18.5744,-0.023897059,60102030
11/29/2013,836 HK,0.471558,18.76,2.8252,0.4314,-14.82,38.888,89874.6257,11.1204,-0.075862069,55105010
11/29/2013,857 HK,2.537856,9.17,4.0374,0.2826,-8.98,23.263,1823143.466,9.3829,0.032657658,10102010
11/29/2013,883 HK,3.720018,15.88,3.5894,0.222,7.29,22.892,709001.6177,11.8806,-0.002512563,10102020
11/29/2013,939 HK,6.931563,6.28,5.401,NA,-6.88,25.587,1563286.33,17.231,0.043189369,40101010
11/29/2013,941 HK,6.605238,83.5,4.1605,0.0318,-5.38,16.031,1678531.189,9.8696,0.025798526,50102010
11/29/2013,992 HK,0.814626,9.19,2.1763,0.0463,20.48,33.004,95544.7145,5.9059,0.107228916,45202030
11/30/2010,101 HK,1.352289,36.15,1.964,0.0411,10.9,31.702,161387.5799,15.723,-0.04743083,60102010
11/30/2010,1088 HK,1.859561,32.65,1.8548,0.1475,-5.37,33.633,576012.4944,6.2903,-0.053623188,10102050
11/30/2010,11 HK,1.636562,127.7,4.072,NA,-2.84,14.914,244142.3222,5.5996,0.126102293,40101010
11/30/2010,1109 HK,0.502635,13.92,1.9971,0.362,-11.11,37.396,74983.1114,9.4861,-0.089005236,60102030
11/30/2010,1199 HK,0.335351,12.3,1.8699,0.2862,12.43,39.402,33351.7653,5.8939,0.016528926,20305030
11/30/2010,12 HK,0.998251,30.905,1.8265,0.3335,3.82,30.442,119135.2648,14.4821,-0.00543863,60102010
11/30/2010,1249772D HK,2.673572,114.8,2.3519,NA,13.09,22.862,265895.6624,7.4765,-0.027118644,60102030
11/30/2010,13 HK,2.775707,77.7,2.2265,0.4889,35.1,28.301,331263.896,4.2808,0.017015707,20105010
11/30/2010,1398 HK,5.710441,6.04,3.1548,NA,-5.5,26.622,1807093.204,8.8925,-0.013394316,40101010
11/30/2010,144 HK,0.564093,30.65,1.8597,0.1621,1.74,34.866,75327.8001,4.6036,0.128913444,20305030
11/30/2010,16 HK,3.318069,128.4,2.1028,0.1223,10.33,25.621,329993.0076,NA,-0.03313253,60102010
11/30/2010,17 HK,0.607475,13.333,2.4643,0.4558,6.84,30.594,60415.3831,NA,0.007861516,60102010
11/30/2010,1880 HK,0.997883,14.12,0.7342,0,24.05,41.555,119091.3756,2.8883,0.008571429,25203020
11/30/2010,1898 HK,0.845117,12.28,1.3935,0.0974,3.05,42.122,163323.0057,5.894,-0.08358209,10102050
11/30/2010,19 HK,1.452034,104.549,3.0608,0.1925,17.42,25.383,173752.7439,21.1605,0.087273937,60102010
11/30/2010,2 HK,1.932471,63.9,3.8811,0.2966,-3.61,10.947,153752.5575,7.0764,0.014285714,55101010
11/30/2010,2038 HK,0.1968,5.48,NA,0.1464,-24.08,50.33,39259.0786,-1.6862,-0.041958042,45203020
11/30/2010,23 HK,0.904784,33.05,2.6021,NA,2.48,21.326,67487.8458,5.513,-0.001510574,40101010
11/30/2010,2318 HK,2.574602,44.8,0.5726,0.2897,21.11,31.52,572114.7019,2.6051,0.073696824,40301020
11/30/2010,2388 HK,1.655762,26.7,3.633,NA,29.71,25.967,282293.2333,5.1119,0.098765432,40101010
11/30/2010,2600 HK,0.459354,6.95,NA,0.3794,-7.82,40.827,140121.5324,-0.7188,-0.055706522,15104010
11/30/2010,2628 HK,4.158788,33.35,2.3876,0.047,-14.93,26.496,788818.0919,4.2231,-0.017673049,40301020
11/30/2010,267 HK,0.416464,19.46,2.0555,NA,25.54,35.344,71003.473,NA,-0.057627119,20105010
11/30/2010,291 HK,0.660092,30.111,1.4916,0.136,6.29,32.168,78781.9912,3.7306,0.003064726,30201010
11/30/2010,293 HK,0.447957,22.65,1.8985,0.3759,21.51,28.2,89101.5666,12.0344,0.086330935,20302010
11/30/2010,3 HK,1.369254,8.845,1.7357,0.143,-8.41,18.29,136176.8209,3.7079,0.01503328,55102010
11/30/2010,330 HK,0.770154,34.588,3.755,0.0588,-26.76,39.16,48375.401,8.8352,-0.100605871,25504010
11/30/2010,3328 HK,0.901222,7.373,2.7391,NA,-8.07,29.393,407688.3706,10.2493,-0.042467532,40101010
11/30/2010,386 HK,2.033164,5.562,2.9991,0.2523,4.14,26.269,783479.0187,13.0873,-0.010848302,10102010
11/30/2010,388 HK,3.05336,177.9,2.2372,0,25.77,26.151,191789.599,2.4906,0.042790152,40203040
11/30/2010,3988 HK,4.37226,4.16,3.6806,NA,-1.36,26.939,1092610.15,10.1132,-0.064958418,40101010
11/30/2010,4 HK,1.204514,NA,5.1009,0.2354,19.13,31.754,143751.5613,42.3849,0.025516534,60102010
11/30/2010,494 HK,2.281429,19.862,2.1901,0.2765,3.91,35.995,194482.0002,2.7688,0.181910146,25203010
11/30/2010,5 HK,13.931792,78.95,3.3467,NA,-5.87,25.366,1396267.758,NA,-0.019863439,40101010
11/30/2010,6 HK,1.161251,49.95,4.2242,0.1189,-9.44,13.97,106606.3729,6.3619,0.014213198,55101010
11/30/2010,66 HK,0.692819,28.65,1.815,0.1635,-6.17,18.757,165367.5482,NA,-0.028813559,20304010
11/30/2010,688 HK,1.021702,14.742,1.5602,0.2486,-10.09,31.582,121933.9841,7.885,-0.084632102,60102030
11/30/2010,700 HK,2.919638,34.537,0.2316,0.0148,-3.86,35.743,316786.338,2.7372,-0.027044539,50203010
11/30/2010,762 HK,0.82605,10.46,1.7418,0.2739,-3.18,33.6,246460.3791,1.857,-0.050816697,50101020
11/30/2010,83 HK,0.666913,14.764,2.4631,0.1968,5.53,31.817,84545.2893,7.7187,0.003739207,60102030
11/30/2010,836 HK,0.430266,13.62,2.79,0.5098,-21.02,25.995,64187.0964,8.7449,-0.087131367,55105010
11/30/2010,857 HK,3.412059,9.65,3.4376,0.1047,-3.75,27.252,2291503.148,8.0854,0.020084567,10102010
11/30/2010,883 HK,5.042428,16.84,2.4347,0.0504,14.44,32.835,752229.3148,6.6572,0.04856787,10102020
11/30/2010,939 HK,7.060788,7.01,3.2097,NA,1.92,27.19,1736952.959,9.0357,-0.022178825,40101010
11/30/2010,941 HK,7.812824,77.45,3.7121,0.0319,-11.02,19.613,1554022.905,8.8026,-0.018999367,50102010
11/30/2011,101 HK,1.097206,22.8,3.114,0.1733,-4.02,35.559,101973.6123,5.8392,-0.205574913,60102010
11/30/2011,1044 HK,1.113483,68.889,1.8871,0.0875,32.95,31.698,87565.3716,2.9778,0.046245672,30302010
11/30/2011,1088 HK,2.170794,32.65,2.7477,0.1119,NA,37.42,620943.6956,8.3861,-0.098066298,10102050
11/30/2011,11 HK,1.398819,93.5,5.5615,NA,-3.96,22.929,178757.2879,9.0159,-0.076086957,40101010
11/30/2011,1109 HK,0.454791,11.4,2.7193,0.5227,NA,51.587,66421.176,10.7796,-0.012131716,60102030
11/30/2011,1199 HK,0.278517,8.75,5.3143,0.4327,NA,46.236,23728.1073,13.1836,-0.205989111,20305030
11/30/2011,12 HK,0.691439,21.055,2.681,0.3986,-4.55,31.716,88360.1576,19.847,-0.13357475,60102010
11/30/2011,1249772D HK,2.325831,85.55,3.4833,NA,-6.14,32.2,198147.8564,10.0327,-0.125255624,60102030
11/30/2011,1299 HK,3.884162,23.55,0.4671,0.0367,9.21,32.63,283636.2,4.4144,-0.022821577,40301020
11/30/2011,13 HK,2.72108,65.25,3.0038,0.482,-3.29,34.68,278184.932,21.6231,-0.096885813,20105010
11/30/2011,1398 HK,5.488657,4.31,5.1247,NA,-10.95,37.207,1712314.15,16.3218,-0.127530364,40101010
11/30/2011,144 HK,0.531835,22,4.9091,0.2671,-19.09,44.133,54371.2866,14.4855,-0.09650924,20305030
11/30/2011,16 HK,2.811541,93.2,3.5944,0.2041,1.87,27.782,239527.6348,20.0816,-0.140221402,60102010
11/30/2011,17 HK,0.446108,5.978,5.8559,0.5755,-28.05,38.143,38005.9406,33.4833,-0.237694466,60102010
11/30/2011,1880 HK,1.297723,14.3,1.098,0.0185,16.89,41.042,120609.5376,3.9145,-0.073834197,25203020
11/30/2011,1898 HK,0.667818,8.75,2.1371,0.1002,17.75,45.076,138820.21,8.2314,-0.115267947,10102050
11/30/2011,19 HK,1.312395,80.947,4.5091,0.2651,-1.8,28.865,137770.5278,39.0622,0.022639126,60102010
11/30/2011,2 HK,2.409478,68.25,3.6337,0.3676,31.77,15.662,164219.2809,6.2172,-0.018691589,55101010
11/30/2011,23 HK,0.790461,25.95,3.815,NA,2.66,30.771,53874.297,9.1167,-0.098958333,40101010
11/30/2011,2318 HK,1.722476,25.575,1.2935,0.7938,-14.34,48.126,365643.9265,5.9157,-0.128620102,40301020
11/30/2011,2388 HK,1.236467,17.08,7.0375,NA,-10.73,33.128,180583.0871,11.6272,-0.090521832,40101010
11/30/2011,2600 HK,0.273133,3.54,0.3846,0.4731,-28.44,46.81,103579.1382,1.696,-0.184331797,15104010
11/30/2011,2628 HK,2.803725,19.26,2.4803,0.1087,-3.86,38.361,577781.3349,6.3975,-0.071807229,40301020
11/30/2011,267 HK,0.350332,14.02,3.2097,NA,-21.81,43.355,51165.2062,NA,-0.020949721,20105010
11/30/2011,291 HK,0.614915,24.015,2.0229,0.1902,5.18,32.684,62864.8083,5.0599,-0.088718552,30201010
11/30/2011,293 HK,0.313066,13.56,7.0796,0.5295,-12.18,33.801,53342.9246,18.7775,-0.051748252,20302010
11/30/2011,3 HK,1.646984,9.114,1.853,0.1505,24.19,18.293,140313.8426,3.9594,0.006849315,55102010
11/30/2011,330 HK,0.271131,9.893,9.311,0.1866,-58.9,63.939,13859.3014,0.5804,-0.057899248,25504010
11/30/2011,3328 HK,0.693502,4.86,0.4504,NA,-10.01,34.932,320675.9453,18.3197,-0.106617647,40101010
11/30/2011,386 HK,2.590116,6.069,3.528,0.2767,29.16,31.193,737063.0603,13.6586,0.060457802,10102010
11/30/2011,388 HK,2.454562,122.3,3.6549,0,-9.77,33.556,132072.5792,4.0867,-0.087994034,40203040
11/30/2011,3988 HK,2.956908,2.41,7.2704,NA,NA,31.562,887392.38,21.8169,-0.145390071,40101010
